[0.008577724918723106, 0.394072026014328, 0.5743212103843689, 0.1509944498538971, 0.005478793755173683, 0.020221618935465813, 0.07364565134048462, 0.05458686873316765, 0.1065191850066185, 0.012452954426407814, 0.020523713901638985, 0.007948173210024834, 0.028484385460615158, 0.008803296834230423, 0.007798447273671627, 0.009099278599023819]
[0.9753987789154053, 0.04191429167985916, 0.8369442224502563, 0.06705928593873978, 0.9367265105247498, 0.14850181341171265, 0.06718996167182922, 0.0003666328848339617, 0.003524970728904009, 0.14673633873462677, 0.011911951936781406, 0.0037739360705018044, 0.03282034769654274, 0.11252174526453018, 0.010491952300071716, 0.008736447431147099]
[0.03944342955946922, 0.33969348669052124, 0.7527967691421509, 0.11112163960933685, 0.05316409096121788, 0.05141863971948624, 0.31989461183547974, 0.03103988990187645, 0.14226219058036804, 0.06188654899597168, 0.08046144992113113, 0.041284698992967606, 0.05697501823306084, 0.029890988022089005, 0.018589165061712265, 0.03142016381025314]
[0.06748490780591965, 0.5689631104469299, 0.03897629678249359, 0.7953586578369141, 0.05077649652957916, 0.09989672899246216, 0.04128991439938545, 0.2482953518629074, 0.01234212052077055, 0.02456282079219818, 0.2742788791656494, 0.14548544585704803, 0.06835391372442245, 0.031793348491191864, 0.012370518408715725, 0.016896575689315796]
[0.06726135313510895, 0.2397535890340805, 0.699108898639679, 0.12313765287399292, 0.2565997242927551, 0.014130661264061928, 0.17737875878810883, 0.08911324292421341, 0.7492579221725464, 0.6893612146377563, 0.11740877479314804, 0.0765911117196083, 0.15092997252941132, 0.021778006106615067, 0.04983033239841461, 0.14129140973091125]
[0.9779045581817627, 0.7315519452095032, 0.12189903855323792, 0.08349167555570602, 0.7154819369316101, 0.6836685538291931, 0.024862008169293404, 0.002039737068116665, 0.0006362036219798028, 0.028848567977547646, 0.013459580019116402, 0.0026897015050053596, 0.01097562164068222, 0.015503582544624805, 0.002233569510281086, 0.0033506143372505903]
[0.9961373209953308, 0.017767254263162613, 0.6371963024139404, 0.015062855556607246, 0.8045105338096619, 0.43569326400756836, 0.013778598047792912, 1.5988454833859578e-05, 6.16085235378705e-05, 0.0032895132899284363, 0.0005350933060981333, 8.293113933177665e-05, 0.0006614537560380995, 0.005383646115660667, 0.0002268942625960335, 0.0001097277709050104]
[0.6324988007545471, 0.1883171945810318, 0.15360784530639648, 0.5282580256462097, 0.39213550090789795, 0.18551315367221832, 0.08245089650154114, 0.049101293087005615, 0.05866151675581932, 0.11755486577749252, 0.07346211373806, 0.035019651055336, 0.07898233830928802, 0.06631510704755783, 0.032826170325279236, 0.03743365406990051]
[0.9974743723869324, 0.05075502023100853, 0.0008578781271353364, 0.08837966620922089, 0.9771915674209595, 0.017864227294921875, 0.0007169736782088876, 0.00019008446543011814, 3.5429020499577746e-05, 0.028724096715450287, 0.0018208494875580072, 0.00014281006588134915, 0.0015585278160870075, 0.0005693716811947525, 3.782531348406337e-05, 0.0001294338289881125]
[0.1909203976392746, 0.45522016286849976, 0.544470489025116, 0.1834232360124588, 0.3856576681137085, 0.01786866784095764, 0.0962119996547699, 0.07091663777828217, 0.03059142455458641, 0.12974312901496887, 0.14973856508731842, 0.06557529419660568, 0.045674342662096024, 0.03215837851166725, 0.00816806498914957, 0.013191327452659607]
